date,competitor,name,group,params,price,article
25.06.2024,Sunlight,"
    Серебряная брошь с фианитами
  ",Брошь,"{'Модель': 'S60001-O9Y-02', 'Материал изделия': 'Серебро', 'Покрытие': 'Позолота', 'Вставка': 'Фианит', 'Вес изделия': '12.2 г'}",3990,64982
25.06.2024,Sunlight,"
    Серебряная подвеска - шарм с фианитами
  ",Подвеска - шарм,"{'Модель': 'S70286-P9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Вес изделия': '1.1 г'}",990,83510
25.06.2024,Sunlight,"
    Серебряное кольцо с фианитами
  ",Кольца,"{'Модель': 'S61876-K9W-02', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Вес изделия': '7.66 г'}",2990,349586
25.06.2024,Sunlight,"
    Серебряное кольцо с перламутром
  ",Кольца,"{'Модель': 'S40532-K9Y-01', 'Материал изделия': 'Серебро', 'Покрытие': 'С позолотой', 'Вставка': 'Перламутр', 'Вес изделия': '2.97 г'}",790,100234
25.06.2024,Sunlight,"
    Серебряные серьги с фианитами
  ",Серьги,"{'Модель': 'S61859-C9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Вес изделия': '3.84 г'}",2790,349576
25.06.2024,Sunlight,"
    Серебряное кольцо с эмалью
  ",Кольца,"{'Модель': 'S30666-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Эмаль', 'Вес изделия': '1.95 г'}",1490,303788
25.06.2024,Sunlight,"
    Золотая подвеска с бриллиантом
  ",Подвески,"{'Модель': '0574-P5R-01', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.25 г'}",2990,58553
25.06.2024,Sunlight,"
    Серебряные серьги с опалами
  ",Серьги,"{'Модель': 'S42551-C9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Опал синтетический', 'Вес изделия': '2.84 г'}",1690,333570
25.06.2024,Sunlight,"
    Золотая подвеска с бриллиантом
  ",Подвески,"{'Модель': '71447-P5R-01', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.18 г'}",3990,280707
25.06.2024,Sunlight,"
    Золотое кольцо с гранатом и фианитами
  ",Кольца,"{'Модель': 'К122-6036Гр*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит, Гранат', 'Страна производства': 'Россия', 'Вес изделия': '1.02 г'}",7490,187860
25.06.2024,Sunlight,"
    Золотые серьги с бриллиантами
  ",Серьги,"{'Модель': '2747-C5W-02', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.07 г'}",9990,56508
25.06.2024,Sunlight,"
    Золотые серьги с фианитами и топазами
  ",Серьги,"{'Модель': 'С122-6036Т*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Топаз, Фианит', 'Страна производства': 'Россия', 'Вес изделия': '1.85 г'}",14490,130996
25.06.2024,Sunlight,"
    Серебряное кольцо с жемчугом и фианитами
  ",Кольца,"{'Модель': 'S91487-K9W-02', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Жемчуг культивированный, Фианит', 'Вес изделия': '2.92 г'}",990,346811
25.06.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '1201115*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.65 г'}",5490,345712
25.06.2024,Sunlight,"
    Серебряные серьги
  ",Серьги,"{'Модель': '02-12-2220', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Страна производства': 'Россия', 'Вес изделия': '1.22 г'}",590,263537
25.06.2024,Sunlight,"
    Золотая подвеска с фианитами
  ",Подвески,"{'Модель': '10099500*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.84 г'}",6990,85595
25.06.2024,Sunlight,"
    Серебряная подвеска
  ",Подвески,"{'Модель': 'SL00006671', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Страна производства': 'Россия', 'Вес изделия': '4.44 г'}",790,64800
25.06.2024,Sunlight,"
    Серебряное шейное украшение с опалами и фианитами
  ",Шейное украшение,"{'Модель': 'S42551-H9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Опал синтетический, Фианит', 'Вес изделия': '2.3 г'}",1290,333572
25.06.2024,Sunlight,"
    Серебряное кольцо
  ",Кольца,"{'Модель': 'S10023-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вес изделия': '0.63 г'}",390,73204
25.06.2024,Sunlight,"
    Золотое обручальное кольцо 
  ",Кольца,"{'Модель': '10-941-000К*', 'Материал изделия': 'Розовое золото', 'Ширина кольца': '5,0 мм', 'Страна производства': 'Россия', 'Вес изделия': '2.91 г'}",18333,320584
25.06.2024,Sunlight,"
    Золотое кольцо с бриллиантом
  ",Кольца,"{'Модель': '70530-K5R-01', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Ширина кольца': '1,6 мм', 'Страна производства': 'Россия', 'Вес изделия': '0.94 г'}",9990,108792
25.06.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '36071700*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.77 г'}",6490,50478
25.06.2024,Sunlight,"
    Серебряное кольцо с эмалью
  ",Кольца,"{'Модель': 'S30225-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Эмаль', 'Вес изделия': '2.7 г'}",1790,108636
25.06.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '1201986*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.63 г'}",5490,345723
25.06.2024,Sunlight,"
    Серебряное кольцо с фианитами и алпанитом
  ",Кольца,"{'Модель': 'S62306-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Алпанит, Фианит', 'Вес изделия': '2.74 г'}",2490,990114
25.06.2024,Sunlight,"
    Серебряные серьги с фианитами и ситаллами
  ",Серьги,"{'Модель': '49033АБ.5', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Ситалл, Фианит', 'Страна производства': 'Россия', 'Вес изделия': '1.75 г'}",990,267186
25.06.2024,Sunlight,"
    Серебряное кольцо
  ",Кольца,"{'Модель': 'S10437-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вес изделия': '2.17 г'}",790,85071
25.06.2024,Sunlight,"
    Золотое кольцо с бриллиантами
  ",Кольца,"{'Модель': '0105-K5P-02', 'Материал изделия': 'Белое золото, Желтое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.86 г'}",9990,60426
25.06.2024,Sunlight,"
    Золотые серьги с бирюзой
  ",Серьги,"{'Модель': '10510028*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Бирюза имитация', 'Страна производства': 'Россия', 'Вес изделия': '0.75 г'}",6490,338561
25.06.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '1201118*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.65 г'}",5490,345714
25.06.2024,Sunlight,"
    Золотые серьги с бриллиантами
  ",Серьги,"{'Модель': '0112-C5W-03', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.01 г'}",9990,44926
25.06.2024,Sunlight,"
    Серебряное кольцо
  ",Кольца,"{'Модель': 'S15645-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Страна производства': 'Италия', 'Вес изделия': '10.07 г'}",7990,263587
25.06.2024,Sunlight,"
    Золотая подвеска с бриллиантами
  ",Подвески,"{'Модель': '2747-P5R-11', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.16 г'}",1990,353532
25.06.2024,Sunlight,"
    Золотая подвеска с фианитами
  ",Подвески,"{'Модель': '320-1-060*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.61 г'}",3990,309606
25.06.2024,Sunlight,"
    Золотое кольцо с жемчугом и фианитами
  ",Кольца,"{'Модель': '190-1-434*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Жемчуг культивированный, Фианит', 'Ширина кольца': '3,4 мм', 'Страна производства': 'Россия', 'Вес изделия': '3.13 г'}",17990,41082
25.06.2024,Sunlight,"
    Серебряный браслет
  ",Браслеты,"{'Модель': 'S16667-B9W-03', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина браслета': '2,3 мм', 'Вес изделия': '10.91 г'}",4190,338687
25.06.2024,Sunlight,"
    Серебряное шейное украшение с перламутром
  ",Шейное украшение,"{'Модель': 'S40533-H9Y-01', 'Материал изделия': 'Серебро', 'Покрытие': 'С позолотой', 'Вставка': 'Перламутр', 'Вес изделия': '9.68 г'}",2490,105197
25.06.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'Ср925Р-100303050', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина цепи': '2,0 мм', 'Плетение': 'Лав', 'Страна производства': 'Россия', 'Вес изделия': '1.42 г'}",690,41001
25.06.2024,Sunlight,"
    Золотая подвеска с бриллиантами
  ",Подвески,"{'Модель': '2065-P5W-03', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.51 г'}",12990,329720
25.06.2024,Sunlight,"
    Золотое кольцо с жемчугом и фианитами
  ",Кольца,"{'Модель': 'С190-1-570Р*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Жемчуг культивированный, Фианит', 'Страна производства': 'Россия', 'Вес изделия': '2.97 г'}",17990,343954
25.06.2024,Sunlight,"
    Серебряные серьги с эмалью и фианитами
  ",Серьги,"{'Модель': 'S30691-C9W-02', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Эмаль, Фианит', 'Вес изделия': '3.07 г'}",990,333567
25.06.2024,Sunlight,"
    Серебряная подвеска с фианитами
  ",Подвески,"{'Модель': 'S70421-P9W-02', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Вес изделия': '1.0 г'}",1090,338659
25.06.2024,Sunlight,"
    Серебряное кольцо с жемчугом и фианитами
  ",Кольца,"{'Модель': 'S91477-K9W-02', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Жемчуг культивированный, Фианит', 'Вес изделия': '2.59 г'}",1290,346809
25.06.2024,Sunlight,"
    Серебряные серьги
  ",Серьги,"{'Модель': 'S10389-C9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Страна производства': 'Италия', 'Вес изделия': '4.24 г'}",4490,83404
25.06.2024,Sunlight,"
    Золотые серьги с бриллиантами
  ",Серьги,"{'Модель': '70530-C5R-01', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.42 г'}",17990,108793
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8028051-45*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '1,58 мм', 'Плетение': 'Сингапур', 'Страна производства': 'Россия', 'Вес изделия': '2.46 г'}",15965,56084
25.06.2024,Sunlight,"
    Серебряный браслет
  ",Браслеты,"{'Модель': 'S16668-B9W-03', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вес изделия': '12.37 г'}",3990,338682
25.06.2024,Sunlight,"
    Серебряное кольцо с фианитами
  ",Кольца,"{'Модель': 'S7613-K9W-02', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Вес изделия': '4.79 г'}",1990,43913
25.06.2024,Sunlight,"
    Золотое кольцо с наноситаллами
  ",Кольца,"{'Модель': '01-3-539-6900-010*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Наноситал изумруд', 'Страна производства': 'Россия', 'Вес изделия': '1.8 г'}",16990,995453
25.06.2024,Sunlight,"
    Золотое шейное украшение с фианитами
  ",Шейное украшение,"{'Модель': '01Л121584*', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.87 г'}",6490,306261
25.06.2024,Sunlight,"
    Золотое кольцо с аметистом
  ",Кольца,"{'Модель': 'К124-5952Ам*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Аметист', 'Страна производства': 'Россия', 'Вес изделия': '1.49 г'}",9990,279213
25.06.2024,Sunlight,"
    Золотые серьги с бриллиантами
  ",Серьги,"{'Модель': '3146-C5R-03', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.25 г'}",14990,286758
25.06.2024,Sunlight,"
    Керамическое кольцо
  ",Кольца,"{'Модель': 'S0211-K9W-03', 'Материал изделия': 'Керамика', 'Покрытие': 'Родий', 'Вставка': 'Керамика, Фианит', 'Вес изделия': '2.14 г'}",490,69995
25.06.2024,Sunlight,"
    Золотая подвеска с жемчугом
  ",Подвески,"{'Модель': 'ПЛ8192/0*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Жемчуг культивированный', 'Страна производства': 'Россия', 'Вес изделия': '1.04 г'}",2190,348384
25.06.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': '9022030', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина цепи': '1,16 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '0.88 г'}",390,59518
25.06.2024,Sunlight,"
    Золотая подвеска
  ",Подвески,"{'Модель': '300-1-2284*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.33 г'}",2490,986596
25.06.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'Ц1035050145', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина цепи': '1,87 мм', 'Плетение': 'Ромб двойной', 'Страна производства': 'Россия', 'Вес изделия': '1.96 г'}",990,49789
25.06.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': '7050051-17*', 'Материал изделия': 'Розовое золото', 'Ширина браслета': '2,9 мм', 'Плетение': 'Сингапур', 'Страна производства': 'Россия', 'Вес изделия': '2.95 г'}",14720,52670
25.06.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '22010312*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.74 г'}",5990,271433
25.06.2024,Sunlight,"
    Золотая подвеска с фианитами
  ",Подвески,"{'Модель': '21117А.1*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.8 г'}",6490,108724
25.06.2024,Sunlight,"
    Золотые серьги с гранатом и фианитами
  ",Серьги,"{'Модель': 'С122-6036Гр*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит, Гранат', 'Страна производства': 'Россия', 'Вес изделия': '1.86 г'}",14490,187862
25.06.2024,Sunlight,"
    Золотые серьги с бриллиантами
  ",Серьги,"{'Модель': '7423-C5W-01', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.33 г'}",34990,72836
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-206 1,00*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,28 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '14.38 г'}",76070,111008
25.06.2024,Sunlight,"
    Золотое кольцо с топазами
  ",Кольца,"{'Модель': '1111442_21*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Топаз', 'Страна производства': 'Россия', 'Вес изделия': '2.57 г'}",16990,279259
25.06.2024,Sunlight,"
    Золотые серьги с фианитами и наносапфирами
  ",Серьги,"{'Модель': '49342АБ.1*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит, Наносапфир', 'Страна производства': 'Россия', 'Вес изделия': '1.98 г'}",13990,281179
25.06.2024,Sunlight,"
    Серебряное шейное украшение с жемчугом и фианитами
  ",Шейное украшение,"{'Модель': 'S91950-H9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Жемчуг имитация, Фианит', 'Вес изделия': '21.09 г'}",2990,333840
25.06.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'Ц1030140055', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина цепи': '1,0 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '1.06 г'}",390,343734
25.06.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'Ср925Р-105402540', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина цепи': '1,52 мм', 'Плетение': 'Сингапур', 'Страна производства': 'Россия', 'Вес изделия': '0.98 г'}",490,316866
25.06.2024,Sunlight,"
    Серебряное кольцо с топазами
  ",Кольца,"{'Модель': '1020015147-501', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Топаз', 'Страна производства': 'Россия', 'Вес изделия': '1.65 г'}",1190,316911
25.06.2024,Sunlight,"
    Серебряные серьги с эмалью
  ",Серьги,"{'Модель': 'S30645-C9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Эмаль', 'Вес изделия': '3.38 г'}",1490,333386
25.06.2024,Sunlight,"
    Серебряный браслет
  ",Браслеты,"{'Модель': 'S16666-B9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вес изделия': '10.81 г'}",3990,338676
25.06.2024,Sunlight,"
    Золотое кольцо с бриллиантами
  ",Кольца,"{'Модель': '2651-K5W-02', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.64 г'}",6490,58184
25.06.2024,Sunlight,"
    Серебряное кольцо с опалами
  ",Кольца,"{'Модель': 'S42551-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Опал синтетический', 'Вес изделия': '1.79 г'}",990,333571
25.06.2024,Sunlight,"
    Серебряные серьги с фианитами
  ",Серьги,"{'Модель': '49062А.5', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '1.24 г'}",1390,252238
25.06.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'Ср925П-106303040', 'Материал изделия': 'Серебро', 'Покрытие': 'Позолота', 'Ширина цепи': '2,01 мм', 'Плетение': 'Ромб двойной', 'Страна производства': 'Россия', 'Вес изделия': '1.64 г'}",990,57668
25.06.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'Ср925Р-105403040', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина цепи': '1,2 мм', 'Плетение': 'Сингапур', 'Страна производства': 'Россия', 'Вес изделия': '1.38 г'}",690,175065
25.06.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '54-62-0178-00*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.79 г'}",5490,988233
25.06.2024,Sunlight,"
    Серебряное шейное украшение
  ",Шейное украшение,"{'Модель': 'S11312-H9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Страна производства': 'Италия', 'Вес изделия': '5.86 г'}",2490,108203
25.06.2024,Sunlight,"
    Золотое кольцо с цитринами
  ",Кольца,"{'Модель': 'К120-5952Ц*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Цитрин', 'Страна производства': 'Россия', 'Вес изделия': '1.56 г'}",9990,133791
25.06.2024,Sunlight,"
    Серебряная подвеска с перламутром
  ",Подвески,"{'Модель': 'S40519-P9W-01', 'Материал изделия': 'Серебро', 'Вставка': 'Перламутр', 'Вес изделия': '2.22 г'}",3490,98472
25.06.2024,Sunlight,"
    Серебряное кольцо с эмалью и фианитами
  ",Кольца,"{'Модель': 'S2389-K9W-02', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Эмаль, Фианит', 'Вес изделия': '2.83 г'}",1490,46699
25.06.2024,Sunlight,"
    Серебряное кольцо с фианитами
  ",Кольца,"{'Модель': 'S60698-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Вес изделия': '2.08 г'}",1690,100407
25.06.2024,Sunlight,"
    Золотая подвеска с бриллиантами
  ",Подвески,"{'Модель': '2747-P5W-02', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.17 г'}",1990,57784
25.06.2024,Sunlight,"
    Серебряное кольцо с жемчугом и фианитами
  ",Кольца,"{'Модель': 'S91102-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Жемчуг имитация, Фианит', 'Вес изделия': '3.5 г'}",1790,233298
25.06.2024,Sunlight,"
    Серебряные серьги с эмалью и фианитами
  ",Серьги,"{'Модель': 'S30691-C9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Эмаль, Фианит', 'Вес изделия': '3.07 г'}",990,333566
25.06.2024,Sunlight,"
    Золотые серьги с гранатом и горным хрусталем
  ",Серьги,"{'Модель': '43218700-Гр1*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Горный хрусталь, Гранат', 'Страна производства': 'Россия', 'Вес изделия': '2.48 г'}",17990,349136
25.06.2024,Sunlight,"
    Золотая подвеска с бриллиантами
  ",Подвески,"{'Модель': '2065-P5R-04', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.48 г'}",12990,329721
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'Т2070382155*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,55 мм', 'Плетение': 'Гарибальди', 'Страна производства': 'Россия', 'Вес изделия': '18.13 г'}",90469,152609
25.06.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': 'С132-1948М1*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.89 г'}",8490,267516
25.06.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'Ср925П-106304040', 'Материал изделия': 'Серебро', 'Покрытие': 'Позолота', 'Ширина цепи': '2,6 мм', 'Плетение': 'Ромб двойной', 'Страна производства': 'Россия', 'Вес изделия': '2.45 г'}",990,57659
25.06.2024,Sunlight,"
    Золотая подвеска
  ",Подвески,"{'Модель': '3000011452*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.29 г'}",2490,98061
25.06.2024,Sunlight,"
    Золотое обручальное кольцо 
  ",Кольца,"{'Модель': '10-946-003Б*', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Ширина кольца': '4,0 мм', 'Страна производства': 'Россия', 'Вес изделия': '2.33 г'}",14213,330252
25.06.2024,Sunlight,"
    Керамическое кольцо
  ",Кольца,"{'Модель': 'S20011-K00-02', 'Материал изделия': 'Керамика', 'Покрытие': 'Родий'}",490,66706
25.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '12-00-0000-26417*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.52 г'}",7990,177404
25.06.2024,Sunlight,"
    Золотое обручальное кольцо 
  ",Кольца,"{'Модель': '10-108-000К*', 'Материал изделия': 'Розовое золото', 'Ширина кольца': '6,0 мм', 'Страна производства': 'Россия', 'Вес изделия': '5.69 г'}",35278,329770
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8040200-45*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '2,62 мм', 'Плетение': 'Гарибальди', 'Страна производства': 'Россия', 'Вес изделия': '5.13 г'}",33294,303047
25.06.2024,Sunlight,"
    Серебряная подвеска Луна со звездой
  ",Подвески,"{'Модель': 'м-50041801', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.8 г'}",490,325842
25.06.2024,Sunlight,"
    Золотая подвеска с бриллиантами
  ",Подвески,"{'Модель': '73525-P5R-01', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.28 г'}",3990,180177
25.06.2024,Sunlight,"
    Золотое кольцо с жемчугом
  ",Кольца,"{'Модель': '01-3-381-0500-010*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Жемчуг культивированный', 'Страна производства': 'Россия', 'Вес изделия': '3.69 г'}",22990,331892
25.06.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'FS074-F9W-02', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Плетение': 'Сингапур', 'Страна производства': 'Италия', 'Вес изделия': '1.81 г'}",890,22328
25.06.2024,Sunlight,"
    Серебряные серьги с эмалью
  ",Серьги,"{'Модель': 'S30653-C9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Эмаль', 'Вес изделия': '3.28 г'}",1990,333385
25.06.2024,Sunlight,"
    Золотое кольцо с фианитами
  ",Кольца,"{'Модель': '116071*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '1.11 г'}",10990,161804
25.06.2024,Sunlight,"
    Золотая подвеска с фианитами
  ",Подвески,"{'Модель': '10099400*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.94 г'}",7490,134153
